acronym_,expansion,id,text
SD,depletion,EXT,recent studies demonstrated that a variety of bacterial poreforming toxins induce cell death through a process of programmed necrosis characterized by the rapid SD of cellular atp however events leading to the CN and SD of atp are not thoroughly understood we demonstrate that atpdepletion induced by two poreforming toxins the CP epsilontoxin and the aeromonas hydrophila aerolysin toxin is associated with decreased mitochondrial membrane potential and opening of the mitochondrial PTP to gain further insight into the toxininduced metabolic changes contributing to necrosis and depletion of atp we analyzed the PSA profiles of distinct compounds by gcms or lcmsms following SE of a human kidney cell L1 to the epsilontoxin as expected numerous biochemicals were seen to increase or decrease in response to epsilontoxin however the pattern of these changes was consistent with the toxininduced disruption of major energyproducing pathways in the cell including disruptions to the betaoxidation of lipids in particular treatment with epsilontoxin led to decreased C2 of key coenzymes required for energy production including carnitine nad and nadh and coenzyme a independent PSA assays confirmed that epsilontoxin and aerolysin induced the rapid decrease of these coenzymes or their synthetic precursors incubation of cells with nadh or carnitineenriched medium helped protect cells from toxininduced atp SD and cell death collectively these results demonstrate that members of the aerolysin family of poreforming toxins lead to decreased levels of essential coenzymes required for energy production the resulting loss of energy substrates is expected to contribute to dissipation of the mitochondrial membrane potential opening of the MPT pore and ultimately cell death
EMA,ecological momentary assessment,EXT,this quasiexperimental research used EMA with electronic surveys delivered through mobile phones to determine whether children change the type of contexts ie settings where they engage in PCS activity T3 a recent move to a smart growth sg community in the us as compared to children living in conventional lowtomedium density us suburban communities controls sg vs control children engaged in a greater proportion of PCS activity bouts with friends a few blocks from home and at locations to which they walked over six months the proportion of PCS activity bouts reported at home indoors and in high traffic locations decreased among sg but not control children sixmonth increases in daily moderatetovigorous PCS activity did not significantly differ by group children might have altered the type of contexts where they engage in PCS activity after moving to sg communities yet more time may be necessary for these changes to impact overall PCS activity
ITT,intenttotreat,EXT,amphotericin b CD abcd is a new formulation of conventional amphotericin b designed to minimize drug CSD in the kidney and reduce nephrotoxicity we studied the safety and tau of abcd in renally compromised patients with invasive fungal infections patients had either nephrotoxicity from amphotericin b or preexisting renal disease intravenous treatment with abcd mgkg of body weight daily was po for up to weeks evaluations included clinical response to treatment and adverse events with emphasis on changes in serum creatinine levels abcd did not appear to have an adverse effect on renal CF mean SS creatinine level tended to decrease slightly with days on therapy and increases were not dose related CR or partial response to treatment was reported for of the ITT patients and of the evaluable patients
IR,information retrieval,EXT,"Second , matching metrics are , by definition , agnostic to which segments are useful for IR ."
CAP,cumulative accuracy profit,EXT,We might use deeper networks to gain a few points in AUC and CAP curves .
USD,unmet system demand,EXT,"When comparing both policies using the same number of hidden units ( 15 , 450 in these simulations ) , the MLP policy outperforms the LSTM ; it shows both better energy and USD results ."
GP,gaussian process,EXT,Augmenting the model using a latent marked Poisson process and Polya - Gamma random variables we obtain a representation of the likelihood which is conjugate to the GP prior .
CD,chamfer distance,EXT,"Particularly , our method improves the F - score by more than , while advances CD a large step ."
SVM,support vector machine,EXT,"Using these values , the best SVM model was selected to examine the test data ."
SB,small bowel,EXT,intestinal tumors represent less than of digestive tumors and because of the limitations of intestinal investigations these tumors are difficult to diagnose in this context CE has proven effective especially in patients with obscure digestive one in a C1 series of patients undergoing capsule endoscopy small bowel PT are found in of cases the aim of this retrospective singlecenter study based on prospective database is to evaluate the frequency of small bowel PT detected by CE in patients with occult gastrointestinal one during consecutive patients underwent ce at our department for occult gastrointestinal bleeding following CE the medical records of the study population were reviewed results of doubleballoon enteroscopy or surgery performed T3 capsule endoscopy were retrieved capsule endoscopy identified small bowel PT of which malignancies and benign neoplasms underwent surgery or endoscopic treatment HM included adenocarcinoma gastrointestinal stromal tumors gist and lymphoma benign neoplasms included dysplastic adenomatous polyps and hyperplastic polyps nonneoplastic masses included one inflammatory polyp capsule PR occurred in four patients and the retained capsule was retrieved during surgery in our experience neoplasms of small bowel are found in of patients with occult gastrointestinal one of these HM SB neoplasms are found in of cases CE is an effective and sensitive diagnostic tool and plays an important role in the algorithm for the diagnostic workup of suspected small bowel PT
